Object ID,Street,Cross Street,Direction,Facing Street,Distance,CNN Segment ID,Last Edited Date,Geom
1145,27TH AVE,TARAVAL,SE,NB,00,23276000,,"(37.7426780491, -122.484276829)"
1146,27TH AVE,TARAVAL,NW,SB,00,23276000,,"(37.7426780491, -122.484276829)"
1147,27TH AVE,ULLOA,NW,SB,0,23252000,,"(37.7408102578, -122.484145522)"
1148,27TH AVE,ULLOA,SE,NB,0,23252000,,"(37.7408102578, -122.484145522)"
1149,27TH AVE,VICENTE,NW,SB, ,23251000,,"(37.7389520318, -122.484016036)"
1150,27TH ST,CHURCH,NE,WB,0,21915000,,"(37.7469015216, -122.426981473)"
1151,27TH ST,CHURCH,SW,EB,0,21915000,,"(37.7469015216, -122.426981473)"
1152,27TH ST,DIAMOND,NE,WB,0,22040000,,"(37.746377613, -122.435854073)"
1153,27TH ST,DIAMOND,SW,EB,6N,22040000,,"(37.746377613, -122.435854073)"
1154,27TH ST,DOLORES,NE,WB,0,21900000,,"(37.7470383449, -122.424703007)"
1155,27TH ST,DOUGLASS,SW,EB, ,22044000,,"(37.7462362781, -122.43802455)"
1156,27TH ST,DOUGLASS,NE,WB, ,22044000,,"(37.7462362781, -122.43802455)"
1157,27TH ST,GUERRERO,NE,WB,0,21354000,,"(37.7471768566, -122.422396749)"
1158,27TH ST,NEWBURG,SW,EB,0,22017000,,"(37.7464991778, -122.433710872)"
1159,27TH ST,SAN JOSE,SW,EB,0,21352000,,"(37.7472355761, -122.421418819)"
1160,27TH ST,SANCHEZ,SW,EB, ,21920000,,"(37.7467678684, -122.429206412)"
1161,27TH ST,SANCHEZ,NW,WB,18E,21920000,,"(37.7467678684, -122.429206412)"
1162,24TH AVE,QUINTARA,SE,NB,0,23269000,,"(37.7484139701, -122.481453465)"
1163,24TH AVE,QUINTARA,NW,SB,0,23269000,,"(37.7484139701, -122.481453465)"
1164,24TH AVE,SANTIAGO,NW,SB,0,23262000,,"(37.7446861198, -122.481194436)"
1165,24TH AVE,SANTIAGO,SE,NB, ,23262000,,"(37.7446861198, -122.481194436)"
1166,24TH AVE,TARAVAL,NW,SB,0,23261000,,"(37.7428193404, -122.481062756)"
1167,24TH AVE,TARAVAL,SE,NB,0,23261000,,"(37.7428193404, -122.481062756)"
1168,24TH AVE,ULLOA,NW,SB, ,23233000,,"(37.7409526692, -122.480931091)"
1169,24TH AVE,ULLOA,SE,NB, ,23233000,,"(37.7409526692, -122.480931091)"
1170,24TH AVE,VICENTE,SE,NB,0,23228000,,"(37.7390936923, -122.480799974)"
1171,24TH ST,ALABAMA,NE,WB,15E,23976000,,"(37.7526898312, -122.410975873)"
1172,24TH ST,ALABAMA,SW,EB,15W,23976000,,"(37.7526898312, -122.410975873)"
1173,24TH ST,CHURCH,SW,EB,0,25639000,,"(37.751709672, -122.427450627)"
1174,24TH ST,CHURCH,NE,WB,0,25639000,,"(37.751709672, -122.427450627)"
1175,24TH ST,DIAMOND,SW,EB,300E,25760000,,"(37.7511581632, -122.436311929)"
1176,24TH ST,DOUGLASS,NE,WB,300E,25765000,,"(37.7510286618, -122.438487013)"
1177,24TH ST,DOUGLASS,SW,EB,300E,25765000,,"(37.7510286618, -122.438487013)"
1178,24TH ST,FOUNTAIN,SW,EB, ,26086000,,"(37.7508410212, -122.441700428)"
1179,24TH ST,GRAND VIEW,NE,WB,0,26087000,,"(37.7507780512, -122.442795912)"
1180,24TH ST,HAMPSHIRE,NE,WB, ,23954000,,"(37.7529115551, -122.407304394)"
1181,24TH ST,HAMPSHIRE,SW,EB, ,23954000,,"(37.7529115551, -122.407304394)"
1182,24TH ST,NOE,NE,WB,0,25738000,,"(37.7514421009, -122.431889899)"
1183,24TH ST,SANCHEZ,NE,WB,0,25649000,,"(37.7515757959, -122.429671924)"
1184,24TH ST,SANCHEZ,SW,EB,0,25649000,,"(37.7515757959, -122.429671924)"
1185,24TH ST,VICKSBURG,NE,WB,0,25647000,,"(37.7516427396, -122.428561061)"
1186,24TH ST,VICKSBURG,SW,EB,0,25647000,,"(37.7516427396, -122.428561061)"
1187,25TH AVE,EL CAMINO DEL MAR,SE,NB,0,27662000,,"(37.7876167788, -122.485296688)"
1188,25TH AVE,IRVING,NW,SB,0,27422000,,"(37.7632835668, -122.483566782)"
1189,25TH AVE,IRVING,SE,NB,0,27422000,,"(37.7632835668, -122.483566782)"
1190,25TH AVE,JUDAH,SE,NB,0,27416000,,"(37.7614222176, -122.483436325)"
1191,25TH AVE,JUDAH,NW,SB,0,27416000,,"(37.7614222176, -122.483436325)"
1192,25TH AVE,KIRKHAM,NW,SB,0,27414000,,"(37.7595534519, -122.483305356)"
1193,25TH AVE,LAWTON,NW,SB,0,27392000,,"(37.7576887848, -122.483174681)"
1194,25TH AVE,LAWTON,SE,NB,0,27392000,,"(37.7576887848, -122.483174681)"
1195,25TH AVE,MARTIN L KING,SE,NB,0,27461000,,"(37.7667751245, -122.482385081)"
1196,25TH AVE,MORAGA,NW,SB,0,27390000,,"(37.7558293244, -122.483047681)"
1197,25TH AVE,OCEAN,NW,SB, ,23121000,,"(37.7324761114, -122.48100678)"
1198,25TH AVE,OCEAN,SE,NB, ,23121000,,"(37.7324761114, -122.48100678)"
1199,25TH AVE,SANTIAGO,NW,SB,0,23265000,,"(37.7446391171, -122.48226386)"
1200,25TH AVE,SANTIAGO,SE,NB,0,23265000,,"(37.7446391171, -122.48226386)"
1201,25TH AVE,SEA CLIFF,NW,SB,0,27664000,,"(37.7889357975, -122.485267244)"
1202,25TH AVE,SLOAT,SE,NB,0,23215000,,"(37.7343933524, -122.481143085)"
1203,25TH AVE,TARAVAL,SE,NB,0,23263000,,"(37.7427722201, -122.482134869)"
1204,25TH AVE,TARAVAL,NW,SB,0,23263000,,"(37.7427722201, -122.482134869)"
1205,25TH AVE,ULLOA,SE,NB, ,23239000,,"(37.7409050367, -122.482002657)"
1206,25TH AVE,VICENTE,NW,SB,0,23236000,,"(37.7390464834, -122.48187196)"
1207,25TH AVE,VICENTE,SE,NB,9E,23236000,,"(37.7390464834, -122.48187196)"
1208,25TH AVE NORTH,SCENIC,SE,WB,0,27663000,,"(37.7883410882, -122.4853493)"
1209,25TH ST,ALABAMA,NE,WB, ,23974000,,"(37.7510966317, -122.410823924)"
1210,25TH ST,BRYANT,SW,EB,0,23955000,,"(37.7512057389, -122.408991058)"
1211,25TH ST,BRYANT,NE,WB,0,23955000,,"(37.7512057389, -122.408991058)"
1212,25TH ST,CAPP,SW,EB, ,24068000,,"(37.750710126, -122.417214118)"
1213,25TH ST,CAPP,NE,WB, ,24068000,,"(37.750710126, -122.417214118)"
1214,25TH ST,CASTRO,SW,EB,0,25743000,,"(37.7497007498, -122.433942302)"
1215,25TH ST,CHURCH,NE,WB,0,25636000,,"(37.7501019169, -122.427290663)"
1216,25TH ST,CHURCH,SW,EB,0,25636000,,"(37.7501019169, -122.427290663)"
1217,25TH ST,CONNECTICUT,NE,WB,0,23634000,,"(37.752315702, -122.396526705)"
1218,25TH ST,DE HARO,SW,EB, ,23692000,,"(37.7520797604, -122.4004288)"
1219,25TH ST,DE HARO,NE,WB, ,23692000,,"(37.7520797604, -122.4004288)"
1220,25TH ST,DIAMOND,NE,WB,0,25758000,,"(37.7495669688, -122.436150912)"
1221,25TH ST,DIAMOND,SW,EB,0,25758000,,"(37.7495669688, -122.436150912)"
1222,25TH ST,DOLORES,SW,EB,0,25610000,,"(37.7502376597, -122.425012437)"
1223,28TH AVE,ANZA,SE,NB,0,27552000,,"(37.7780252916, -122.487818185)"
1224,28TH AVE,BALBOA,NW,SB,00,27550000,,"(37.7761601738, -122.487682668)"
1225,28TH AVE,BALBOA,SE,NB,00,27550000,,"(37.7761601738, -122.487682668)"
1226,28TH AVE,CABRILLO,NW,SB,0,27528000,,"(37.774295031, -122.487547155)"
1227,28TH AVE,CALIFORNIA,NW,SB,00,28017000,,"(37.7837420918, -122.488230672)"
1228,28TH AVE,CALIFORNIA,SE,NB,00,28017000,,"(37.7837420918, -122.488230672)"
1229,28TH AVE,CLEMENT,SE,NB,00,27841000,,"(37.7818794386, -122.488098245)"
1230,28TH AVE,CLEMENT,NW,SB,00,27841000,,"(37.7818794386, -122.488098245)"
1231,28TH AVE,EL CAMINO DEL MAR,SE,NB,0,28032000,,"(37.7876212993, -122.488439925)"
1232,28TH AVE,IRVING,NW,SB,0,27437000,,"(37.7631418057, -122.48678365)"
1233,28TH AVE,IRVING,SE,NB,0,27437000,,"(37.7631418057, -122.48678365)"
1234,28TH AVE,JUDAH,SE,NB,00,27431000,,"(37.7612805673, -122.486653121)"
1235,28TH AVE,JUDAH,NW,SB,00,27431000,,"(37.7612805673, -122.486653121)"
1236,28TH AVE,KIRKHAM,SE,NB,9S,27429000,,"(37.759411471, -122.486524863)"
1237,28TH AVE,LAWTON,NW,SB,0,27407000,,"(37.7575468837, -122.486395161)"
1238,28TH AVE,LAWTON,SE,NB,0,27407000,,"(37.7575468837, -122.486395161)"
1239,28TH AVE,MORAGA,NW,SB,0,27405000,,"(37.7556874614, -122.486260916)"
1240,28TH AVE,NORIEGA,NW,SB,0,27399000,,"(37.7538204085, -122.486131281)"
1241,28TH AVE,NORIEGA,SE,NB,0,27399000,,"(37.7538204085, -122.486131281)"
1242,28TH AVE,ORTEGA,NW,SB, ,27397000,,"(37.7519557317, -122.486001405)"
1243,28TH AVE,ORTEGA,SE,NB, ,27397000,,"(37.7519557317, -122.486001405)"
1244,28TH AVE,PACHECO,NW,SB,0,23290000,,"(37.7500895003, -122.485870342)"
1245,28TH AVE,QUINTARA,NW,SB,0,23289000,,"(37.7482247202, -122.48574047)"
1246,28TH AVE,QUINTARA,ES,NB, ,23289000,,"(37.7482247202, -122.48574047)"
1247,28TH AVE,SANTIAGO,NW,SB,0,23280000,,"(37.7444977295, -122.485479444)"
1248,28TH AVE,TARAVAL,SE,NB,00,23277000,,"(37.7426309095, -122.485348684)"
1249,28TH AVE,VICENTE,NW,SB,0,23250000,,"(37.7389048072, -122.485087715)"
1250,28TH ST,CHURCH,NE,WB,0,21906000,,"(37.7453034428, -122.426835516)"
1251,28TH ST,CHURCH,SW,EB,0,21906000,,"(37.7453034428, -122.426835516)"
1252,28TH ST,DIAMOND,NE,WB,0,22031000,,"(37.7447656765, -122.435693557)"
1253,28TH ST,DIAMOND,SW,EB,0,22031000,,"(37.7447656765, -122.435693557)"
1254,28TH ST,DOLORES,SW,EB,00,21896000,,"(37.7454406578, -122.424552178)"
1255,28TH ST,GUERRERO,SW,EB,0,21351000,,"(37.7455837554, -122.422231503)"
1256,28TH ST,NOE,NE,WB,0,22006000,,"(37.745036947, -122.431269616)"
1257,28TH ST,NOE,SW,EB,0,22006000,,"(37.745036947, -122.431269616)"
1258,28TH ST,SANCHEZ,SW,EB,0,21913000,,"(37.7451703284, -122.429049885)"
1259,29TH AVE,BALBOA,SE,NB,00,27832000,,"(37.7761117414, -122.488754071)"
1260,29TH AVE,BALBOA,NW,SB,00,27832000,,"(37.7761117414, -122.488754071)"
1261,29TH AVE,CABRILLO,NW,SB,0,27812000,,"(37.7742460229, -122.488619349)"
1262,29TH AVE,CALIFORNIA,NW,SB,00,28018000,,"(37.7836935523, -122.489303009)"
1263,29TH AVE,CALIFORNIA,SE,NB,00,28018000,,"(37.7836935523, -122.489303009)"
1264,29TH AVE,CLEMENT,NW,SB,0,27842000,,"(37.7818299535, -122.489170199)"
1265,29TH AVE,CLEMENT,SE,NB,0,27842000,,"(37.7818299535, -122.489170199)"
1266,29TH AVE,FULTON,NW,SB,00,27811000,,"(37.7723791082, -122.488484549)"
1267,29TH AVE,IRVING,SE,NB,0,27438000,,"(37.7630947077, -122.487851938)"
1268,29TH AVE,JUDAH,SE,NB,00,27432000,,"(37.7612335064, -122.487721385)"
1269,29TH AVE,JUDAH,NW,SB,00,27432000,,"(37.7612335064, -122.487721385)"
1270,29TH AVE,KIRKHAM,NW,SB,0,27430000,,"(37.7593643583, -122.487592724)"
1271,29TH AVE,LAKE,NW,SB,0,28021000,,"(37.785092953, -122.489404727)"
1272,29TH AVE,LAKE,SE,NB,0,28021000,,"(37.785092953, -122.489404727)"
1273,29TH AVE,LAWTON,NW,SB,0,27408000,,"(37.7574998382, -122.487462327)"
1274,29TH AVE,LAWTON,SE,NB,0,27408000,,"(37.7574998382, -122.487462327)"
1275,29TH AVE,MORAGA,NW,SB,0,27406000,,"(37.7556402825, -122.48732909)"
1276,29TH AVE,MORAGA,SE,NB,0,27406000,,"(37.7556402825, -122.48732909)"
1277,29TH AVE,NORIEGA,SE,NB,0,27400000,,"(37.7537734841, -122.487196235)"
1278,29TH AVE,NORIEGA,NW,SB,0,27400000,,"(37.7537734841, -122.487196235)"
1279,29TH AVE,ORTEGA,NW,SB,0,27398000,,"(37.7519082066, -122.487066289)"
1280,29TH AVE,PACHECO,SE,NB, ,23293000,,"(37.7500424193, -122.486936309)"
1281,29TH AVE,PACHECO,NW,SB, ,23293000,,"(37.7500424193, -122.486936309)"
1282,29TH AVE,QUINTARA,NW,SB,0,23291000,,"(37.7481776395, -122.486806412)"
1283,29TH AVE,QUINTARA,SE,NB,0,23291000,,"(37.7481776395, -122.486806412)"
1284,31ST AVE,LINCOLN,SE,NB,0,27721000,,"(37.7648855842, -122.490129452)"
1285,31ST AVE,MORAGA,SE,NB,0,27682000,,"(37.7555456061, -122.489471964)"
1286,31ST AVE,NORIEGA,SE,NB,0,27676000,,"(37.7536791306, -122.489336934)"
1287,31ST AVE,NORIEGA,NW,SB,0,27676000,,"(37.7536791306, -122.489336934)"
1288,31ST AVE,ORTEGA,NW,SB,0,27674000,,"(37.7518118068, -122.489206792)"
1289,31ST AVE,PACHECO,SE,NB,0,23400000,,"(37.7499477228, -122.489079631)"
1290,31ST AVE,PACHECO,NW,SB,0,23400000,,"(37.7499477228, -122.489079631)"
1291,31ST AVE,SANTIAGO,NW,SB,0,23388000,,"(37.7443564376, -122.488690858)"
1292,31ST AVE,SANTIAGO,SE,NB,0,23388000,,"(37.7443564376, -122.488690858)"
1293,31ST AVE,TARAVAL,SE,NB,0,23387000,,"(37.7424896012, -122.488560444)"
1294,31ST AVE,ULLOA,NW,SB,0,23346000,,"(37.7406214027, -122.488429941)"
1295,31ST AVE,ULLOA,SE,NB,0,23346000,,"(37.7406214027, -122.488429941)"
1296,31ST AVE,VICENTE,NW,SB,0,23345000,,"(37.7387625941, -122.488299933)"
1297,31ST AVE,VICENTE,SE,NB,0,23345000,,"(37.7387625941, -122.488299933)"
1298,32ND AVE,ANZA,SE,NB,0,27838000,,"(37.7778276309, -122.492108115)"
1299,32ND AVE,BALBOA,SE,NB,0,27837000,,"(37.7759649992, -122.491972671)"
1300,32ND AVE,BALBOA,NW,SB,0,27837000,,"(37.7759649992, -122.491972671)"
1401,35TH AVE,PACHECO,SE,NB,0,23416000,,"(37.7497579839, -122.493371476)"
1402,35TH AVE,QUINTARA,NW,SB,0,23414000,,"(37.7478932112, -122.493241418)"
1403,35TH AVE,QUINTARA,SE,NB,0,23414000,,"(37.7478932112, -122.493241418)"
1404,35TH AVE,RIVERA,SE,NB,0,23406000,,"(37.7460275755, -122.493111307)"
1405,35TH AVE,SANTIAGO,NW,SB,0,23404000,,"(37.7441675513, -122.492980913)"
1406,29TH AVE,RIVERA,NW,SB, ,23286000,,"(37.7463119436, -122.486676457)"
1407,29TH AVE,SANTIAGO,NW,SB,0,23285000,,"(37.7444506634, -122.486549436)"
1408,29TH AVE,SANTIAGO,SE,NB,0,23285000,,"(37.7444506634, -122.486549436)"
1409,29TH AVE,TARAVAL,SE,NB,0,23282000,,"(37.7425837357, -122.486421113)"
1410,29TH AVE,TARAVAL,NW,SB,0,23282000,,"(37.7425837357, -122.486421113)"
1411,29TH AVE,ULLOA,SE,NB, ,23258000,,"(37.7407156306, -122.486292714)"
1412,29TH AVE,VICENTE,NW,SB, ,23257000,,"(37.7388576098, -122.486153989)"
1413,29TH ST,CASTRO,NE,WB, ,22004000,,"(37.7433009382, -122.433332745)"
1414,29TH ST,CASTRO,SW,EB, ,22004000,,"(37.7433009382, -122.433332745)"
1415,29TH ST,CHURCH,SW,EB,00,21905000,,"(37.7437045208, -122.426683593)"
1336,33RD AVE,LAWTON,NW,SB,0,27688000,,"(37.7573107148, -122.491750013)"
1337,33RD AVE,LAWTON,SE,NB,0,27688000,,"(37.7573107148, -122.491750013)"
1338,33RD AVE,MORAGA,NW,SB, ,27686000,,"(37.755450749, -122.491618062)"
1339,33RD AVE,MORAGA,SE,NB, ,27686000,,"(37.755450749, -122.491618062)"
1340,33RD AVE,NORIEGA,NW,SB,0,27680000,,"(37.7535842633, -122.491488391)"
1341,33RD AVE,NORIEGA,SE,NB,0,27680000,,"(37.7535842633, -122.491488391)"
1342,33RD AVE,ORTEGA,SE,NB,0,27678000,,"(37.7517151616, -122.491358069)"
1343,33RD AVE,PACHECO,NW,SB,0,23403000,,"(37.7498528911, -122.491225146)"
1344,33RD AVE,PACHECO,SE,NB,0,23403000,,"(37.7498528911, -122.491225146)"
1345,33RD AVE,RIVERA,NW,SB,0,23395000,,"(37.7461224572, -122.490965082)"
1346,33RD AVE,RIVERA,SE,NB,0,23395000,,"(37.7461224572, -122.490965082)"
1347,33RD AVE,SANTIAGO,NW,SB, ,23393000,,"(37.7442620358, -122.490835394)"
1348,33RD AVE,TARAVAL,SE,NB,0,23354000,,"(37.7423951863, -122.490705264)"
1349,33RD AVE,TARAVAL,NW,SB,0,23354000,,"(37.7423951863, -122.490705264)"
1350,33RD AVE,ULLOA,NW,SB, ,23353000,,"(37.7405267901, -122.490575033)"
1351,33RD AVE,ULLOA,SE,NB, ,23353000,,"(37.7405267901, -122.490575033)"
1352,33RD AVE,VICENTE,SE,NB,0,23349000,,"(37.7386675557, -122.490445447)"
1353,34TH AVE,ANZA,NW,SB,0,27849000,,"(37.7777302958, -122.494252745)"
1354,34TH AVE,ANZA,SE,NB,0,27849000,,"(37.7777302958, -122.494252745)"
1355,34TH AVE,BALBOA,NW,SB,0,27847000,,"(37.7758670864, -122.494117206)"
1356,34TH AVE,CABRILLO,NW,SB,0,27825000,,"(37.7740007861, -122.493981448)"
1357,34TH AVE,CABRILLO,SE,NB,0,27825000,,"(37.7740007861, -122.493981448)"
1358,34TH AVE,CLEMENT,NW,SB,0,27859000,,"(37.7815822337, -122.494532979)"
1359,34TH AVE,CLEMENT,SE,NB,0,27859000,,"(37.7815822337, -122.494532979)"
1360,34TH AVE,FULTON,NW,SB,0,27824000,,"(37.7721346003, -122.493845705)"
1361,34TH AVE,IRVING,SE,NB,0,27727000,,"(37.7628582528, -122.493212023)"
1362,34TH AVE,JUDAH,SE,NB,0,27725000,,"(37.7609972367, -122.493081349)"
1363,34TH AVE,JUDAH,NW,SB,0,27725000,,"(37.7609972367, -122.493081349)"
1364,34TH AVE,KIRKHAM,NW,SB,0,27723000,,"(37.759127853, -122.492950095)"
1365,34TH AVE,LINCOLN,SE,NB,0,27741000,,"(37.7647378508, -122.49334401)"
1366,34TH AVE,NORIEGA,NW,SB,0,27691000,,"(37.7535369489, -122.492561093)"
1367,34TH AVE,NORIEGA,SE,NB,0,27691000,,"(37.7535369489, -122.492561093)"
1368,34TH AVE,ORTEGA,NW,SB,0,27689000,,"(37.7516669618, -122.492430682)"
1369,34TH AVE,PACHECO,NW,SB,0,23415000,,"(37.7498054501, -122.492298152)"
1370,34TH AVE,PACHECO,SE,NB,0,23415000,,"(37.7498054501, -122.492298152)"
1371,34TH AVE,QUINTARA,SE,NB,0,23413000,,"(37.7479406317, -122.49216914)"
1372,34TH AVE,QUINTARA,NW,SB,0,23413000,,"(37.7479406317, -122.49216914)"
1373,34TH AVE,SANTIAGO,NW,SB,0,23394000,,"(37.7442145423, -122.491913962)"
1374,34TH AVE,TARAVAL,NW,SB,0,23356000,,"(37.742347813, -122.491781116)"
1375,34TH AVE,ULLOA,NW,SB,0,23355000,,"(37.7404794423, -122.491648162)"
1376,34TH AVE,ULLOA,SE,NB,0,23355000,,"(37.7404794423, -122.491648162)"
1377,34TH AVE,VICENTE,NW,SB,0,23352000,,"(37.7386191845, -122.491537122)"
1378,34TH AVE,WAWONA,NW,SB,0,23342000,,"(37.7372979592, -122.49134812)"
1379,34TH AVE,YORBA,SE,NB, ,23340000,,"(37.7353319544, -122.491333739)"
1380,34TH AVE,YORBA,NW,SB, ,23340000,,"(37.7353319544, -122.491333739)"
1381,35TH AVE,ANZA,NW,SB,0,27852000,,"(37.7776816777, -122.495323665)"
1382,35TH AVE,BALBOA,SE,NB,0,27850000,,"(37.7758182173, -122.49518808)"
1383,35TH AVE,BALBOA,NW,SB,0,27850000,,"(37.7758182173, -122.49518808)"
1384,35TH AVE,CABRILLO,NW,SB,0,27829000,,"(37.7739517812, -122.495052284)"
1385,35TH AVE,CABRILLO,SE,NB,0,27829000,,"(37.7739517812, -122.495052284)"
1386,35TH AVE,GEARY,NW,SB,0,27858000,,"(37.7795961823, -122.495453746)"
1387,35TH AVE,GEARY,SE,NB,0,27858000,,"(37.7795961823, -122.495453746)"
1388,35TH AVE,IRVING,NW,SB,0,27732000,,"(37.7628109492, -122.494283664)"
1389,35TH AVE,IRVING,SE,NB,0,27732000,,"(37.7628109492, -122.494283664)"
1390,35TH AVE,JUDAH,SE,NB,0,27726000,,"(37.7609499704, -122.494152966)"
1391,35TH AVE,KIRKHAM,NW,SB,0,27724000,,"(37.7590804495, -122.494023212)"
1392,35TH AVE,KIRKHAM,SE,NB,0,27724000,,"(37.7590804495, -122.494023212)"
1393,35TH AVE,LAWTON,NW,SB,0,27702000,,"(37.7572162363, -122.493890667)"
1394,35TH AVE,LAWTON,SE,NB,0,27702000,,"(37.7572162363, -122.493890667)"
1395,35TH AVE,MORAGA,NW,SB, ,27700000,,"(37.7553558593, -122.493763994)"
1396,35TH AVE,MORAGA,SE,NB, ,27700000,,"(37.7553558593, -122.493763994)"
1397,35TH AVE,NORIEGA,NW,SB,0,27692000,,"(37.7534897129, -122.493631766)"
1398,35TH AVE,NORIEGA,SE,NB,0,27692000,,"(37.7534897129, -122.493631766)"
1399,35TH AVE,ORTEGA,SE,NB, ,27690000,,"(37.7516188423, -122.493501269)"
1400,35TH AVE,PACHECO,NW,SB,0,23416000,,"(37.7497579839, -122.493371476)"
2201,BARTLETT,26TH ST,SE,NB,0,21342000,,"(37.7489787246, -122.419259853)"
2202,BARTLETT,26TH ST,NW,SB,0,21342000,,"(37.7489787246, -122.419259853)"
2203,BARTLETT,ARMY,NW,SB,0,21343000,,"(37.7481843339, -122.419183816)"
2204,BOCANA,CORTLAND,NW,SB,00,21246000,,"(37.739302221, -122.418597588)"
2205,BOCANA,CORTLAND,SE,NB,00,21246000,,"(37.739302221, -122.418597588)"
2206,BOCANA,EUGENIA,NW,SB, ,21225000,,"(37.7405685104, -122.417783608)"
2207,BONVIEW,CORTLAND,NW,SB,00,21248000,,"(37.7395383835, -122.419178525)"
2208,BONVIEW,COSO,SE,NB,0,21272000,,"(37.7451084085, -122.415706178)"
2209,BONVIEW,EUGENIA,NW,SB,0,21249000,,"(37.7407936137, -122.418360302)"
2210,BONVIEW,EUGENIA,SE,NB,0,21249000,,"(37.7407936137, -122.418360302)"
2211,BORICA,URBANO,SE,NB,0,22713000,,"(37.723512135, -122.467704319)"
2212,BOSWORTH,LIPPARD,NE,WB,0,21964000,,"(37.7338802695, -122.435853183)"
2213,BOSWORTH,LIPPARD,SW,EB,0,21964000,,"(37.7338802695, -122.435853183)"
2214,BOSWORTH,LYELL,SW,EB, ,21788000,,"(37.7329985045, -122.431969811)"
2215,BOSWORTH,MILTON,NE,WB,0,21858000,,"(37.7333977635, -122.429435215)"
2216,BOSWORTH,MILTON,SW,EB,0,21858000,,"(37.7333977635, -122.429435215)"
2217,BOSWORTH,ROUSSEAU,NE,WB,0,21859000,,"(37.7333180654, -122.430291033)"
2218,BOSWORTH,ROUSSEAU,SW,EB,0,21859000,,"(37.7333180654, -122.430291033)"
2219,BOUTWELL,INDUSTRIAL,SE,NB, ,20779000,,"(37.7383263047, -122.405659946)"
2220,BOWDOIN,DWIGHT,SE,NB,0,20865000,,"(37.7222346617, -122.409033059)"
2221,BOWDOIN,FELTON,NW,SB,0,20912000,,"(37.7282348482, -122.411517785)"
2222,BOWDOIN,FELTON,SE,NB,0,20912000,,"(37.7282348482, -122.411517785)"
2223,BOWDOIN,MANSELL,NW,SB,0,20846000,,"(37.7197409415, -122.407990133)"
2224,BOWDOIN,SILLIMAN,NW,SB,0,20915000,,"(37.7294351075, -122.412013265)"
2225,BOWDOIN,SILLIMAN,SE,NB,0,20915000,,"(37.7294351075, -122.412013265)"
1416,29TH ST,DIAMOND,NE,WB,0,22028000,,"(37.7431663875, -122.435572221)"
1417,29TH ST,NOE,NE,WB,0,22003000,,"(37.7434356784, -122.431113551)"
1418,29TH ST,NOE,SW,EB,0,22003000,,"(37.7434356784, -122.431113551)"
1419,29TH ST,SANCHEZ,NE,WB,0,21910000,,"(37.7435702834, -122.428895898)"
1420,30TH AVE,ANZA,NW,SB,0,27835000,,"(37.7779279701, -122.489964262)"
1421,30TH AVE,ANZA,SE,NB,0,27835000,,"(37.7779279701, -122.489964262)"
1422,30TH AVE,BALBOA,SE,NB,0,27833000,,"(37.7760625062, -122.489828666)"
1423,30TH AVE,BALBOA,NW,SB,0,27833000,,"(37.7760625062, -122.489828666)"
1424,30TH AVE,CABRILLO,SE,NB,0,27814000,,"(37.7741969361, -122.489693068)"
1425,30TH AVE,CALIFORNIA,NW,SB,00,28023000,,"(37.783644895, -122.490377718)"
1426,30TH AVE,CALIFORNIA,SE,NB,00,28023000,,"(37.783644895, -122.490377718)"
1427,30TH AVE,CLEMENT,SE,NB,00,27843000,,"(37.7817803588, -122.490244305)"
1428,30TH AVE,CLEMENT,NW,SB,00,27843000,,"(37.7817803588, -122.490244305)"
1429,30TH AVE,IRVING,NW,SB,0,27717000,,"(37.7630474802, -122.488922959)"
1430,30TH AVE,IRVING,SE,NB,0,27717000,,"(37.7630474802, -122.488922959)"
1431,30TH AVE,JOHN F KENNEDY,NW,SB,0,27524000,,"(37.7708995036, -122.489817587)"
1432,30TH AVE,JUDAH,SE,NB,0,27711000,,"(37.7611863161, -122.488792381)"
1433,30TH AVE,JUDAH,NW,SB,0,27711000,,"(37.7611863161, -122.488792381)"
1434,30TH AVE,KIRKHAM,SE,NB,0,27709000,,"(37.7593172069, -122.488661253)"
1435,30TH AVE,LAWTON,NW,SB,0,27683000,,"(37.7574527385, -122.488530458)"
1436,30TH AVE,LAWTON,SE,NB,0,27683000,,"(37.7574527385, -122.488530458)"
1437,30TH AVE,MORAGA,NW,SB, ,27681000,,"(37.755593015, -122.488399036)"
1438,30TH AVE,NORIEGA,NW,SB,0,27675000,,"(37.7537258393, -122.488277303)"
1439,30TH AVE,NORIEGA,SE,NB,0,27675000,,"(37.7537258393, -122.488277303)"
1440,30TH AVE,ORTEGA,NW,SB,0,27673000,,"(37.7518589798, -122.488156413)"
1441,30TH AVE,ORTEGA,SE,NB,0,27673000,,"(37.7518589798, -122.488156413)"
1442,30TH AVE,QUINTARA,NW,SB,0,23292000,,"(37.7481302388, -122.487879379)"
1443,30TH AVE,SANTIAGO,NW,SB, ,23284000,,"(37.7444035722, -122.487619751)"
1444,30TH AVE,SANTIAGO,SE,NB, ,23284000,,"(37.7444035722, -122.487619751)"
1445,30TH AVE,TARAVAL,SE,NB,0,23283000,,"(37.7425367209, -122.487489701)"
1446,30TH AVE,TARAVAL,NW,SB,0,23283000,,"(37.7425367209, -122.487489701)"
1447,30TH AVE,ULLOA,SE,NB, ,23259000,,"(37.7406685986, -122.487359572)"
1448,30TH AVE,VICENTE,NW,SB,0,23256000,,"(37.7388099625, -122.487230219)"
